"","X1","LowestRisk"
"1400",32787,"0"
"1401",4975,"1"
"1402",21167,"1"
"1403",1277,"0"
"1404",56544,"1"
"1405",15922,"1"
"1406",27545,"1"
"1407",24899,"0"
"1408",54653,"1"
"1409",37633,"1"
"1410",12062,"1"
"1411",42668,"0"
"1412",39596,"1"
"1413",19706,"1"
"1414",35368,"0"
"1415",17582,"0"
"1416",24619,"1"
"1418",41254,"0"
"1419",41080,"1"
"1420",18390,"0"
"1421",24932,"0"
"1422",53319,"0"
"1423",11035,"0"
"1424",46971,"0"
"1425",29083,"1"
"1426",32375,"0"
"1427",47025,"1"
"1428",45823,"0"
"1429",50288,"1"
"1430",5055,"0"
"1431",48830,"1"
"1432",52759,"1"
"1433",17426,"0"
"1434",17295,"0"
"1435",56578,"1"
"1436",41963,"0"
"1437",32745,"1"
"1438",42282,"0"
"1439",32751,"0"
"1440",46034,"0"
"1441",40124,"1"
"1442",43804,"1"
"1443",47229,"1"
"1444",23174,"1"
"1445",36544,"0"
"1446",19399,"0"
"1447",55251,"0"
"1448",40957,"0"
"1449",28046,"1"
"1450",4342,"0"
"1451",9411,"0"
"1452",39269,"0"
"1453",27468,"0"
"1454",8899,"1"
"1455",34504,"0"
"1456",3866,"1"
"1457",17643,"1"
"1458",14125,"0"
"1459",9438,"0"
"1460",49546,"0"
"1461",927,"1"
"1462",29520,"0"
"1463",47049,"0"
"1464",42334,"1"
"1465",8272,"1"
"1466",16242,"0"
"1467",48343,"1"
"1468",6727,"0"
"1469",55834,"0"
"1470",45100,"0"
"1471",46078,"0"
"1472",4883,"0"
"1473",14723,"1"
"1474",30602,"0"
"1475",18547,"0"
"1476",35540,"0"
"1477",28433,"1"
"1478",58684,"0"
"1479",43446,"1"
"1480",36765,"0"
"1481",41262,"1"
"1482",55165,"0"
"1483",53496,"1"
"1484",30459,"0"
"1485",39767,"1"
"1486",31273,"1"
"1487",25472,"0"
"1488",51228,"0"
"1489",32760,"1"
"1490",49853,"0"
"1491",6970,"1"
"1492",24098,"0"
"1493",23535,"0"
"1494",53271,"0"
"1495",40299,"0"
"1496",19465,"1"
"1497",19302,"0"
"1498",42108,"0"
"1499",2506,"1"
"1500",53866,"0"
"1501",5066,"0"
"1502",23795,"1"
"1503",38147,"0"
"1504",14086,"1"
"1505",21978,"0"
"1506",43555,"0"
"1507",49309,"1"
"1508",28451,"1"
"1509",28815,"0"
"1510",22995,"0"
"1511",6802,"0"
"1512",49411,"0"
"1513",37200,"0"
"1514",722,"1"
"1515",14190,"0"
"1516",53503,"1"
"1517",12437,"1"
"1518",41632,"0"
"1519",28543,"0"
"1520",6630,"0"
"1521",12263,"0"
"1522",592,"0"
"1523",47501,"0"
"1524",4,"1"
"1525",48655,"0"
"1526",8002,"0"
"1527",42428,"0"
"1528",56539,"1"
"1529",56361,"0"
"1530",15209,"1"
"1531",21999,"1"
"1532",47412,"0"
"1533",27194,"1"
"1534",39522,"0"
"1535",40818,"0"
"1536",22895,"1"
"1537",33994,"0"
"1538",4866,"0"
"1539",56170,"1"
"1540",30274,"1"
"1541",23959,"1"
"1542",46484,"0"
"1543",43072,"0"
"1544",44882,"0"
"1545",16414,"0"
"1546",55661,"0"
"1547",21014,"0"
"1548",14345,"0"
"1549",21282,"0"
"1550",12701,"0"
"1551",20995,"0"
"1552",17226,"1"
"1553",24707,"1"
"1554",30222,"1"
"1555",48304,"0"
"1556",35500,"1"
"1557",2899,"0"
"1558",34810,"0"
"1559",323,"0"
"1560",145,"0"
"1561",37235,"1"
"1562",12109,"1"
"1563",58822,"1"
"1564",51938,"0"
"1565",32144,"1"
"1566",170,"0"
"1567",5107,"0"
"1568",55127,"0"
"1569",28333,"1"
"1570",18240,"1"
"1571",7823,"0"
"1572",12862,"1"
"1573",2549,"0"
"1574",52510,"0"
"1575",18555,"1"
"1576",8941,"0"
"1577",35054,"0"
"1578",9773,"1"
"1579",4259,"0"
"1580",47814,"0"
"1581",43997,"0"
"1582",11302,"0"
"1583",27324,"0"
"1584",13483,"0"
"1585",19739,"0"
"1586",43431,"0"
"1587",18115,"0"
"1588",22814,"0"
"1589",21979,"1"
"1590",28193,"1"
"1591",33906,"0"
"1592",15818,"0"
"1593",23851,"0"
"1594",4693,"0"
"1595",46843,"1"
"1596",42583,"0"
"1597",12096,"0"
"1598",50843,"0"
"1599",53928,"0"
"1600",4372,"1"
"1601",53397,"0"
"1602",53293,"0"
"1603",22960,"0"
"1604",6509,"1"
"1605",48242,"0"
"1606",41776,"1"
"1607",1868,"1"
"1608",27750,"0"
"1609",34372,"0"
"1610",24508,"0"
"1611",31668,"1"
"1612",40598,"1"
"1613",54239,"0"
"1614",53477,"0"
"1615",12640,"0"
"1616",47643,"0"
"1617",34269,"0"
"1618",33784,"0"
"1619",50945,"1"
"1620",3515,"0"
"1621",47600,"0"
"1622",37945,"0"
"1623",13623,"1"
"1624",46977,"0"
"1625",43013,"0"
"1626",18362,"1"
"1627",59186,"0"
"1628",7521,"1"
"1629",38769,"0"
"1630",25614,"0"
"1631",31920,"0"
"1633",57726,"0"
"1634",55942,"0"
"1635",6364,"0"
"1636",57231,"0"
"1637",43276,"1"
"1638",58336,"0"
"1639",44957,"0"
"1640",44359,"1"
"1641",17327,"0"
"1642",2806,"0"
"1643",27495,"0"
"1644",15047,"0"
"1645",23079,"0"
"1646",43245,"1"
"1647",25152,"0"
"1648",29650,"1"
"1649",41624,"0"
"1650",30528,"0"
"1651",21094,"0"
"1652",54583,"0"
"1653",54616,"1"
"1654",49723,"0"
"1655",49767,"0"
"1656",6352,"0"
"1657",49219,"0"
"1658",32998,"0"
"1659",12199,"0"
"1660",33126,"1"
"1662",57907,"0"
"1663",1252,"1"
"1664",31304,"1"
"1665",12100,"1"
"1666",36764,"1"
"1667",10370,"0"
"1668",13818,"0"
"1669",11015,"1"
"1670",57540,"0"
"1671",40702,"0"
"1672",24709,"0"
"1673",6131,"1"
"1674",49279,"0"
"1675",667,"0"
"1676",9720,"0"
"1677",54835,"0"
"1678",48752,"0"
"1679",46453,"0"
"1680",34035,"0"
"1681",13627,"0"
"1682",42167,"1"
"1683",32413,"0"
"1684",20,"1"
"1685",10283,"1"
"1686",35701,"1"
"1687",50414,"0"
"1688",55973,"1"
"1689",25366,"0"
"1690",15468,"1"
"1691",51561,"0"
"1692",32958,"1"
"1694",22343,"1"
"1695",36596,"1"
"1696",28457,"0"
"1697",16036,"1"
"1698",57300,"0"
"1699",33466,"0"
"1700",38361,"1"
"1701",13860,"0"
"1703",2670,"1"
"1704",31733,"1"
"1705",22695,"0"
"1706",13261,"1"
"1707",41910,"0"
"1708",43087,"0"
"1709",23110,"0"
"1710",22464,"0"
"1711",51706,"0"
"1712",15392,"0"
"1713",52934,"0"
"1714",2524,"0"
"1715",36614,"0"
"1716",7323,"1"
"1717",45703,"1"
"1718",43109,"1"
"1719",47758,"0"
"1720",55244,"0"
"1721",35974,"0"
"1722",22601,"0"
"1723",41265,"1"
"1724",36425,"0"
"1725",34758,"0"
"1726",22933,"0"
"1727",13010,"0"
"1728",26338,"0"
"1729",49076,"0"
"1730",40238,"1"
"1731",56893,"1"
"1732",4500,"0"
"1733",58373,"0"
"1734",31624,"0"
"1735",33779,"0"
"1736",28010,"0"
"1737",15374,"1"
"1738",21533,"0"
"1739",552,"0"
"1740",53134,"0"
"1741",12622,"0"
"1742",16468,"1"
"1743",23290,"0"
"1744",55860,"1"
"1745",47528,"0"
"1746",17514,"1"
"1747",31478,"1"
"1748",28499,"0"
"1749",23006,"0"
"1750",26829,"0"
"1751",20141,"0"
"1752",40754,"0"
"1753",37239,"0"
"1754",39037,"1"
"1755",58218,"1"
"1756",25158,"0"
"1757",29042,"1"
"1758",43920,"0"
"1759",41283,"1"
"1760",32946,"0"
"1761",21575,"0"
"1762",6282,"1"
"1763",15259,"0"
"1764",53962,"1"
"1765",39725,"1"
"1766",4705,"1"
"1767",14219,"0"
"1768",36176,"0"
"1769",34395,"0"
"1770",48406,"1"
"1771",38745,"0"
"1772",22992,"1"
"1773",7617,"1"
"1775",19753,"0"
"1776",51202,"1"
"1777",33215,"1"
"1778",8231,"0"
"1779",36429,"1"
"1780",26951,"1"
"1781",2275,"1"
"1782",10171,"1"
"1783",49902,"0"
"1784",27189,"1"
"1785",43513,"0"
"1786",46384,"1"
"1787",29079,"0"
"1788",27998,"0"
"1789",55760,"0"
"1790",43957,"1"
"1791",46651,"0"
"1792",52422,"0"
"1793",15014,"1"
"1795",47408,"0"
"1796",42975,"1"
"1797",44657,"0"
"1798",29702,"0"
"1799",58499,"0"
"1800",46996,"1"
"1801",55088,"0"
"1802",21458,"1"
"1803",16196,"0"
"1804",41505,"0"
"1805",28891,"0"
"1806",21506,"1"
"1807",51270,"0"
"1808",21363,"0"
"1809",10697,"0"
"1810",34364,"0"
"1811",53291,"0"
"1812",46665,"1"
"1813",24223,"0"
"1814",47519,"1"
"1815",24495,"0"
"1816",8793,"1"
"1817",56508,"0"
"1818",26713,"1"
"1819",22206,"1"
"1820",3114,"0"
"1821",34853,"1"
"1822",42656,"1"
"1823",10397,"1"
"1824",22399,"0"
"1825",33327,"1"
"1826",13164,"1"
"1827",53788,"1"
"1828",13604,"1"
"1829",39976,"1"
"1830",46896,"0"
"1831",13517,"0"
"1832",53262,"0"
"1833",29321,"1"
"1834",6642,"0"
"1835",32571,"0"
"1836",8476,"1"
"1837",28574,"0"
"1838",2359,"0"
"1839",30310,"0"
"1840",12991,"0"
"1841",8838,"0"
"1842",7554,"1"
"1843",52287,"1"
"1844",49525,"0"
"1845",22015,"0"
"1846",27481,"0"
"1847",20943,"0"
"1848",51042,"0"
"1849",2354,"1"
"1850",1750,"0"
"1851",36104,"1"
"1852",4615,"0"
"1853",55640,"1"
"1854",45103,"0"
"1855",48196,"1"
"1856",28541,"1"
"1857",49044,"0"
"1858",51310,"1"
"1859",51448,"1"
"1860",46243,"0"
"1861",1614,"0"
"1862",57641,"1"
"1863",16727,"0"
"1864",42514,"0"
"1865",5786,"0"
"1866",4587,"1"
"1867",42773,"1"
"1868",32682,"1"
"1869",24969,"0"
"1870",49973,"1"
"1871",47245,"0"
"1872",23231,"1"
"1873",36270,"1"
"1874",57420,"1"
"1876",37871,"0"
"1877",9083,"1"
"1878",21698,"0"
"1879",20082,"0"
"1880",56311,"1"
"1881",44432,"0"
"1882",7292,"0"
"1883",33703,"0"
"1884",41713,"0"
"1885",7597,"0"
"1886",22681,"1"
"1887",33813,"0"
"1888",39921,"0"
"1889",18377,"0"
"1890",22781,"0"
"1891",40577,"0"
"1892",30368,"0"
"1893",13980,"0"
"1894",21295,"0"
"1895",11911,"1"
"1896",36672,"1"
"1897",1758,"1"
"1898",29067,"0"
"1899",37768,"1"
"1900",21042,"0"
"1901",46672,"0"
"1902",25004,"1"
"1903",58750,"1"
"1904",36164,"0"
"1905",48046,"0"
"1906",33748,"1"
"1907",38177,"1"
"1908",50131,"0"
"1909",21792,"0"
"1910",53140,"1"
"1911",12040,"1"
"1912",58629,"0"
"1913",11383,"0"
"1914",14537,"0"
"1915",17305,"0"
"1916",37767,"1"
"1917",47816,"0"
"1918",54133,"0"
"1919",18482,"1"
"1920",41045,"0"
"1921",20216,"0"
"1922",18939,"1"
"1923",53339,"1"
"1924",38663,"1"
"1925",47815,"0"
"1926",808,"1"
"1927",6388,"1"
"1928",59354,"0"
"1929",34478,"1"
"1930",4357,"0"
"1931",39890,"0"
"1932",7708,"0"
"1933",50345,"0"
"1934",48926,"0"
"1935",49711,"0"
"1936",35879,"0"
"1937",1298,"0"
"1938",48724,"1"
"1939",22012,"0"
"1940",56131,"0"
"1941",14684,"0"
"1942",55731,"0"
"1943",22902,"1"
"1944",46435,"0"
"1945",10534,"1"
"1946",23665,"1"
"1947",28538,"0"
"1948",50903,"0"
"1949",35440,"0"
"1950",16239,"0"
"1951",13937,"1"
"1952",1562,"0"
"1953",52496,"0"
"1954",12782,"0"
"1955",19432,"0"
"1956",21143,"0"
"1957",30484,"0"
"1958",48859,"0"
"1959",53042,"0"
"1960",33275,"0"
"1961",21697,"0"
"1962",51640,"0"
"1963",16738,"1"
"1964",9705,"1"
"1965",5742,"0"
"1966",48643,"0"
"1967",24349,"0"
"1968",34734,"1"
"1969",56146,"1"
"1970",8802,"0"
"1971",398,"0"
"1972",29059,"1"
"1973",6310,"1"
"1974",38483,"0"
"1975",30024,"1"
"1976",13666,"0"
"1977",14817,"0"
"1978",6086,"1"
"1979",55252,"0"
"1980",639,"1"
"1981",18675,"0"
"1982",37286,"0"
"1983",55335,"0"
"1984",35201,"0"
"1985",13849,"0"
"1986",6053,"0"
"1987",12705,"0"
"1988",41324,"0"
"1989",1688,"0"
"1990",16213,"1"
"1991",34469,"0"
"1992",12555,"0"
"1993",53921,"0"
"1994",29221,"0"
"1995",17246,"0"
"1996",47051,"1"
"1997",2898,"0"
"1998",58688,"0"
"1999",19548,"1"
"2000",31780,"1"
"2001",32959,"1"
"2002",4237,"0"
"2003",7969,"0"
"2004",25983,"1"
"2005",39757,"1"
"2006",31844,"1"
"2007",50658,"1"
"2008",50638,"1"
"2009",14765,"0"
"2010",23637,"1"
"2011",2305,"0"
"2012",12210,"0"
"2013",20779,"1"
"2014",47490,"0"
"2015",37778,"1"
"2016",56961,"0"
"2017",36340,"0"
"2018",19060,"0"
"2019",10378,"1"
"2020",50836,"0"
"2021",22512,"0"
"2022",48931,"0"
"2023",58602,"1"
"2024",53894,"1"
"2025",55470,"1"
"2026",59031,"0"
"2027",53859,"0"
"2028",21855,"1"
"2029",3904,"1"
"2030",15100,"0"
"2031",2347,"0"
"2032",53994,"1"
"2033",6099,"1"
"2034",9527,"0"
"2035",7,"0"
"2036",19252,"1"
"2037",12921,"1"
"2038",17344,"0"
"2039",42703,"0"
"2040",37501,"0"
"2041",22984,"1"
"2042",23601,"1"
"2043",7232,"0"
"2044",43654,"0"
"2045",21803,"1"
"2046",9882,"0"
"2047",12990,"1"
"2048",34635,"0"
"2049",11704,"0"
"2050",47453,"1"
"2051",811,"0"
"2052",16299,"1"
"2053",54651,"0"
"2054",20028,"1"
"2055",45959,"1"
"2056",11050,"0"
"2057",26948,"1"
"2058",30468,"0"
"2059",50752,"1"
"2060",22236,"1"
"2061",11000,"1"
"2062",470,"0"
"2063",10235,"1"
"2064",23514,"1"
"2065",55558,"0"
"2066",48295,"0"
"2067",12346,"0"
"2068",36363,"1"
"2069",39566,"1"
"2070",48683,"0"
"2071",13691,"1"
"2072",10518,"0"
"2073",29906,"1"
"2074",4716,"1"
"2075",30624,"0"
"2076",6565,"1"
"2077",1597,"1"
"2078",35369,"0"
"2079",16477,"1"
"2080",17600,"0"
"2081",31643,"1"
"2082",3219,"0"
"2083",8061,"0"
"2084",57701,"0"
"2085",42727,"1"
"2086",21854,"1"
"2087",6846,"0"
"2088",31681,"1"
"2090",53768,"0"
"2091",35357,"0"
"2092",22541,"0"
"2093",31136,"0"
"2094",33210,"0"
"2095",31372,"0"
"2096",23564,"1"
"2097",5883,"0"
"2098",6982,"0"
"2099",27964,"1"
"2100",9009,"0"
"2101",57740,"0"
"2102",7860,"1"
"2103",58297,"0"
"2104",9225,"0"
"2105",11717,"0"
"2106",32991,"1"
"2107",12684,"1"
"2108",16273,"0"
"2109",25037,"0"
"2110",32814,"0"
"2111",34271,"0"
"2112",36289,"0"
"2113",25227,"0"
"2114",41357,"0"
"2115",28988,"1"
"2116",4012,"0"
"2117",7894,"0"
"2118",20638,"0"
"2119",49237,"0"
"2120",53079,"1"
"2121",31977,"0"
"2122",38959,"1"
"2123",16817,"1"
"2124",54781,"0"
"2125",34704,"1"
"2126",47807,"1"
"2127",24408,"0"
"2128",49560,"1"
"2129",58440,"0"
"2130",27221,"1"
"2131",9804,"0"
"2132",44505,"0"
"2134",43270,"1"
"2135",26562,"0"
"2136",5002,"1"
"2137",30065,"1"
"2138",58489,"1"
"2139",23265,"0"
"2140",35783,"0"
"2141",54392,"0"
"2142",25939,"0"
"2143",57776,"1"
"2144",21092,"1"
"2145",42371,"0"
"2146",50974,"1"
"2147",7243,"1"
"2148",44963,"0"
"2149",49595,"1"
"2150",30187,"1"
"2151",2480,"1"
"2152",23045,"1"
"2153",33538,"0"
"2154",35846,"0"
"2155",10814,"0"
"2156",42879,"0"
"2157",30588,"1"
"2158",41557,"0"
"2159",5092,"1"
"2160",31789,"1"
"2161",15898,"1"
"2162",10148,"0"
"2163",20050,"0"
"2165",49588,"1"
"2166",22997,"0"
"2167",21277,"1"
"2168",47323,"1"
"2169",39925,"0"
"2170",45513,"0"
"2171",2809,"0"
"2172",15815,"0"
"2173",21567,"1"
"2174",16711,"1"
"2175",5098,"1"
"2176",49727,"0"
"2177",18201,"0"
"2178",41026,"0"
"2180",51103,"0"
"2181",57855,"0"
"2182",32156,"0"
"2183",34245,"0"
"2184",39342,"1"
"2185",10764,"1"
"2186",30045,"0"
"2187",19609,"0"
"2188",17306,"0"
"2189",26244,"0"
"2190",30989,"0"
"2191",567,"0"
"2192",28641,"1"
"2193",35315,"1"
"2194",25985,"1"
"2196",12704,"0"
"2197",17835,"0"
"2198",34104,"0"
"2199",23582,"0"
"2200",48968,"1"
"2201",11188,"1"
"2202",19856,"0"
"2203",53872,"0"
"2204",20837,"0"
"2205",49307,"1"
"2206",13458,"0"
"2207",27196,"1"
"2208",49562,"1"
"2209",22743,"0"
"2210",44650,"0"
"2211",33178,"1"
"2212",55222,"0"
"2213",54673,"0"
"2214",7596,"1"
"2215",29909,"0"
"2216",53747,"0"
"2217",8978,"0"
"2218",44465,"0"
"2219",52813,"0"
"2220",15151,"0"
"2221",23450,"0"
"2222",16658,"0"
"2223",8907,"0"
"2224",879,"1"
"2225",29683,"1"
"2226",58544,"0"
"2227",18127,"0"
"2228",4124,"0"
"2229",40999,"1"
"2230",6461,"0"
"2231",23262,"0"
"2232",2674,"0"
"2233",46809,"0"
"2234",47833,"1"
"2235",25201,"0"
"2236",57117,"0"
"2238",42297,"0"
"2239",48799,"0"
"2240",30993,"0"
"2241",46239,"1"
"2243",21754,"0"
"2244",55120,"0"
"2245",36688,"1"
"2246",34516,"1"
"2247",55997,"0"
"2248",33969,"1"
"2249",16890,"0"
"2250",59339,"0"
"2251",22336,"0"
"2252",11354,"0"
"2253",49441,"1"
"2254",21395,"0"
"2255",17910,"0"
"2256",5116,"0"
"2257",9376,"0"
"2258",34670,"0"
"2259",1609,"0"
"2260",44207,"1"
"2261",43248,"1"
"2262",2085,"0"
"2263",53571,"1"
"2264",12543,"0"
"2265",15658,"1"
"2266",24630,"0"
"2267",11945,"0"
"2268",7772,"0"
"2269",5173,"0"
"2270",14043,"0"
"2271",5373,"0"
"2272",57542,"0"
"2273",52916,"0"
"2274",4651,"1"
"2275",15666,"0"
"2276",10609,"1"
"2277",44415,"0"
"2278",44249,"0"
"2279",11870,"0"
"2280",58272,"0"
"2281",55927,"0"
"2282",7201,"1"
"2283",38623,"0"
"2284",4629,"0"
"2285",21572,"1"
"2286",14904,"1"
"2287",2384,"1"
"2288",35456,"1"
"2289",21522,"0"
"2290",38505,"1"
"2291",7688,"0"
"2292",26141,"0"
"2293",23434,"0"
"2294",42200,"0"
"2295",44334,"0"
"2296",30641,"0"
"2297",54599,"1"
"2298",46362,"0"
"2299",30785,"1"
"2300",36460,"0"
"2301",36749,"0"
"2302",37271,"0"
"2303",56710,"0"
"2304",56057,"0"
"2305",50424,"1"
"2306",4774,"0"
"2307",31884,"1"
"2308",26504,"1"
"2309",49571,"0"
"2310",53601,"1"
"2311",48230,"0"
"2312",41614,"1"
"2313",31634,"1"
"2314",4439,"1"
"2315",30051,"0"
"2316",55739,"1"
"2317",25073,"1"
"2318",31153,"1"
"2319",58501,"0"
"2320",46159,"0"
"2321",32393,"1"
"2322",55625,"1"
"2323",6538,"1"
"2324",12085,"0"
"2325",34026,"1"
"2326",44968,"0"
"2327",22462,"0"
"2328",27006,"0"
"2329",15794,"1"
"2330",37637,"0"
"2331",8739,"1"
"2332",11488,"1"
"2333",1132,"1"
"2334",2119,"0"
"2335",32342,"1"
"2336",55607,"1"
"2337",46710,"0"
"2338",19323,"0"
"2339",36650,"1"
"2340",10494,"0"
"2341",50746,"0"
"2342",21320,"0"
"2343",9610,"0"
"2344",58195,"0"
"2345",4359,"0"
"2346",31392,"0"
"2347",11771,"0"
"2348",3799,"1"
"2349",10939,"1"
"2350",54710,"0"
"2351",28874,"1"
"2352",40709,"0"
"2353",20564,"0"
"2354",3893,"0"
"2355",25139,"0"
"2356",7210,"1"
"2357",35476,"1"
"2358",38890,"0"
"2359",8946,"1"
"2360",21373,"1"
"2361",53324,"0"
"2362",983,"1"
"2363",55011,"1"
"2364",12635,"0"
"2365",48062,"1"
"2367",56181,"1"
"2368",16865,"0"
"2369",40287,"0"
"2370",8706,"0"
"2371",22671,"1"
"2372",42501,"0"
"2373",14814,"1"
"2374",39647,"0"
"2375",25636,"1"
"2376",25621,"0"
"2377",18185,"0"
"2378",29721,"1"
"2379",5804,"1"
"2380",2460,"0"
"2381",18880,"0"
"2382",33285,"1"
"2383",12994,"0"
"2384",11082,"0"
"2385",41536,"1"
"2386",13588,"0"
"2387",5423,"1"
"2388",20905,"0"
"2389",12744,"0"
"2390",26937,"0"
"2391",18317,"1"
"2392",7795,"0"
"2394",10145,"1"
"2395",1843,"0"
"2397",48845,"1"
"2398",18258,"1"
"2399",43196,"0"
"2400",6623,"0"
"2401",19025,"0"
"2402",37276,"0"
"2403",34001,"1"
"2404",29847,"1"
"2405",40814,"1"
"2406",26485,"0"
"2407",13896,"0"
"2408",24007,"0"
"2409",17340,"1"
"2410",8047,"1"
"2411",23900,"1"
"2412",58962,"1"
"2413",53841,"1"
"2414",9351,"0"
"2415",22104,"1"
"2416",22292,"1"
"2417",28417,"0"
"2418",50069,"0"
"2419",59194,"0"
"2420",13258,"1"
"2421",49225,"1"
"2422",12867,"1"
"2423",35065,"0"
"2424",22945,"0"
"2425",46507,"0"
"2426",45106,"0"
"2427",57181,"0"
"2428",57642,"1"
"2429",24285,"0"
"2431",21861,"1"
"2433",21003,"0"
"2434",28141,"0"
"2435",19039,"0"
"2436",46580,"1"
"2437",30135,"0"
"2438",56584,"0"
"2439",48704,"1"
"2440",28299,"1"
"2441",30860,"1"
"2442",53349,"0"
"2443",46263,"1"
"2444",33483,"0"
"2445",8198,"0"
"2446",45257,"1"
"2447",53251,"1"
"2448",33074,"1"
"2449",7925,"1"
"2450",11324,"0"
"2451",3039,"0"
"2452",23729,"0"
"2453",11663,"0"
"2454",49261,"1"
"2455",30196,"0"
"2456",13654,"1"
"2457",54744,"0"
"2458",49450,"0"
"2459",56167,"1"
"2460",45459,"1"
"2461",51168,"0"
"2462",9468,"0"
"2463",1924,"1"
"2464",26499,"1"
"2465",19798,"0"
"2466",49975,"0"
"2467",36398,"0"
"2468",20068,"1"
"2469",23350,"1"
"2470",13090,"0"
"2471",30456,"0"
"2472",32458,"1"
"2473",42860,"1"
"2474",20314,"0"
"2475",58875,"1"
"2477",24924,"0"
"2478",10490,"0"
"2479",19919,"0"
"2480",23978,"1"
"2481",58566,"1"
"2482",14420,"0"
"2484",58311,"0"
"2485",17576,"1"
"2486",53871,"1"
"2487",33176,"1"
"2488",34263,"1"
"2489",33652,"0"
"2490",532,"0"
"2491",36711,"1"
"2492",22241,"1"
"2493",39713,"1"
"2494",36744,"1"
"2495",17353,"0"
"2496",1074,"1"
"2497",36119,"0"
"2498",6859,"1"
"2499",44915,"0"
"2500",21626,"1"
"2501",18027,"1"
"2502",44486,"0"
"2504",49096,"0"
"2505",27653,"0"
"2506",10906,"1"
"2507",6700,"1"
"2508",133,"1"
"2509",15873,"1"
"2510",52948,"0"
"2511",29950,"1"
"2512",34209,"0"
"2513",19157,"1"
"2514",10909,"1"
"2515",11744,"1"
"2516",19158,"0"
"2517",57385,"0"
"2518",23772,"1"
"2519",7867,"0"
"2520",36998,"0"
"2521",47300,"0"
"2522",53847,"0"
"2523",56372,"0"
"2524",11835,"1"
"2525",31134,"1"
"2526",51784,"0"
"2527",56925,"0"
"2528",13742,"0"
"2529",36308,"0"
"2530",5615,"0"
"2531",6301,"1"
"2532",7767,"0"
"2533",40984,"1"
"2534",1490,"0"
"2535",23442,"0"
"2536",11173,"1"
"2537",52538,"0"
"2538",58806,"0"
"2539",1360,"0"
"2540",49146,"0"
"2541",885,"0"
"2542",24189,"1"
"2543",30319,"0"
"2544",57164,"0"
"2545",9096,"0"
"2546",42323,"0"
"2547",3093,"0"
"2548",20132,"0"
"2549",16704,"0"
"2550",14651,"1"
"2551",46065,"1"
"2552",2705,"1"
"2553",6843,"0"
"2554",54997,"1"
"2555",42831,"0"
"2556",1773,"0"
"2557",48710,"1"
"2558",52984,"1"
"2559",46500,"0"
"2560",52963,"0"
"2561",34643,"0"
"2562",12242,"0"
"2563",10310,"0"
"2564",57465,"1"
"2565",55270,"0"
"2566",34903,"1"
"2567",23394,"0"
"2568",20544,"0"
"2569",25310,"1"
"2570",37680,"1"
"2571",10359,"0"
"2572",8591,"0"
"2573",2310,"1"
"2574",41749,"0"
"2575",40759,"0"
"2576",2176,"1"
"2577",54885,"1"
"2578",41474,"1"
"2579",39264,"0"
"2580",35731,"0"
"2581",36639,"0"
"2582",45910,"0"
"2583",1623,"1"
"2584",24352,"0"
"2585",7087,"1"
"2586",20224,"0"
"2587",34549,"0"
"2588",26810,"0"
"2589",2631,"0"
"2590",12401,"0"
"2591",25882,"1"
"2592",31296,"0"
"2593",58474,"1"
"2594",30021,"1"
"2595",7267,"1"
"2596",4438,"0"
"2597",7804,"1"
"2598",8867,"0"
"2599",45169,"0"
"2600",24450,"1"
"2601",56611,"1"
"2602",54855,"1"
"2603",50796,"1"
"2604",17508,"1"
"2605",1377,"1"
"2606",21830,"0"
"2607",53455,"1"
"2608",36833,"0"
"2609",4437,"1"
"2610",23230,"0"
"2611",5390,"1"
"2612",16635,"0"
"2613",57831,"0"
"2614",39032,"1"
"2615",4448,"1"
"2616",26795,"0"
"2617",27602,"1"
"2618",46765,"0"
"2619",33307,"0"
"2620",20613,"1"
"2621",39382,"0"
"2622",28588,"0"
"2623",202,"1"
"2624",13757,"0"
"2625",6110,"0"
"2626",52973,"0"
"2627",39889,"0"
"2628",41565,"0"
"2629",48009,"0"
"2630",30882,"1"
"2631",17915,"1"
"2632",6123,"0"
"2633",29274,"0"
"2634",34008,"0"
"2635",42968,"1"
"2636",55575,"0"
"2637",36247,"0"
"2638",33042,"0"
"2639",15810,"0"
"2640",54145,"1"
"2641",14115,"0"
"2642",36093,"0"
"2643",2482,"0"
"2644",37513,"0"
"2645",27461,"1"
"2646",29672,"0"
"2647",2394,"1"
"2648",23977,"1"
"2649",28181,"1"
"2650",946,"0"
"2651",7589,"0"
"2652",40484,"0"
"2653",16726,"0"
"2654",31368,"0"
"2655",32805,"1"
"2656",40135,"1"
"2657",30929,"0"
"2658",42890,"0"
"2659",13121,"0"
"2660",32585,"0"
"2661",45991,"1"
"2662",7728,"1"
"2663",1852,"1"
"2664",45930,"1"
"2665",39185,"1"
"2666",37068,"0"
"2667",31751,"0"
"2668",21467,"0"
"2669",57942,"0"
"2670",55799,"1"
"2671",39366,"0"
"2672",23126,"0"
"2673",43633,"0"
"2674",59021,"0"
"2675",38390,"1"
"2676",22498,"1"
"2677",14177,"1"
"2678",45110,"1"
"2679",57821,"0"
"2680",33,"0"
"2681",38756,"0"
"2682",45586,"1"
"2683",31972,"1"
"2684",47665,"0"
"2685",32534,"0"
"2686",26376,"0"
"2687",48508,"1"
"2688",5934,"1"
"2689",15843,"0"
"2690",22067,"0"
"2691",56514,"0"
"2692",57602,"1"
"2693",39624,"0"
"2694",34902,"0"
"2695",7191,"0"
